"tweetid","name","inreplyuserid","createdat","timezone","friendscount","accountcreated","location","userid","xcoordinate","message","screenname","favoritecount","followerscount","inreplytweetid","retweetcount","utcoffset","ycoordinate","dataagent","place","inreplyscreenname","category","annotation"
1382604702546685960,"ericm",-1,"2021-04-15 08:00:23","None",37,"Tue Feb 02 01:33:34 +0000 2021","None",1356415374774980609,"None","#LAsherrifs commit crimes against humanity, targeting the most vulnerable ppl and give them the dangerous #JohnsonandJohnson #Covid19 #vaccine. Operation Homebound today’s version of the Nazis Aktion T4. Los Angeles County Sheriff$q$s Department https://t.co/272IgJg7Qq","ericm75110666",0,2,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604705159856128,"Jenna Kleitsch",-1,"2021-04-15 08:00:23","None",169,"Tue Aug 25 19:34:34 +0000 2009","Wisconsin",68784875,"None","The people overreacting to 6 people having adverse reactions to a vaccine are the same people ignoring that 500k are dead from COVID 💁🏻‍♀️","jennakleitsch",0,240,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604694418288640,"AHA! Awareness with Human Action",-1,"2021-04-15 08:00:21","None",61,"Wed Nov 25 16:03:50 +0000 2020","None",1331629656978714629,"None","RT @AHA_Project_: 👩‍⚕️Chat with a Doctor👩‍⚕️  #4: Is the vaccine harmful to our bodies?  #SouthAsia #TogetherAgainstCorona #Peacebuilding #…","AHA_Project_",0,48,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604682770677761,"Kristine H.",-1,"2021-04-15 08:00:18","None",3967,"Sun Apr 17 10:03:05 +0000 2016","None",721640114921803777,"None","RT @Djindji75: Men died just hours after getting the vaccine....😢  👇👇 https://t.co/SzL3PnOM2e","Kristine29ha",0,2765,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604639330242561,"mrsmith193377",-1,"2021-04-15 08:00:08","None",131,"Wed Jul 01 07:32:10 +0000 2020","None",1278229750276915200,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","mrsmith131938",0,11,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604625539399682,"Rude Awakening",-1,"2021-04-15 08:00:04","None",610,"Thu Nov 07 14:16:01 +0000 2013","None",2180184829,"None","Follow the money.  Fauci is corrupt.  Ties to Pfizer?  Blood clots vs. vaccine death.  R.I.P.  Hank Aaron.  What is the VAERS database?  What does it tell us about COVID-19 vaccine deaths?  Do your own research lazy SHEEP.  Do not believe the propaganda.  You are the lab rats.","abnwarrant",0,2086,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604613879205889,"lisa",-1,"2021-04-15 08:00:02","None",57,"Thu Feb 25 18:57:19 +0000 2021","None",1365012892400168961,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","lisa00503350",0,19,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604607336120322,"AbleEye",-1,"2021-04-15 08:00:00","None",90,"Thu Feb 25 02:34:04 +0000 2021","None",1364765510022410240,"None","I keep seeing all these tweets about vaccine death and injuries.  Used 2 be if you started looking at vax videos on youtube they$q$d recommend more and more until you started to see thousands of before (normal talking happy kids) and after (suddenly autistic) vids posted by parents","ableeyes3",0,25,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604509231284230,"David Nicholson",-1,"2021-04-15 07:59:37","None",57,"Wed Oct 21 00:55:41 +0000 2020","None",1318717471604445184,"None","RT @JerryWares: April 14th: Vaccine DEATH WAVE now unstoppable… 122 million Americans now at risk from dangerous medical experiment that ca…","DavidNi83247968",0,48,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604505347465217,"enough is enough",-1,"2021-04-15 07:59:36","None",245,"Sun Jan 10 16:01:34 +0000 2021","None",1348298841582350337,"None","RT @emarob_2pointOh: Two year old baby died in vaccine trials. https://t.co/UUawjU4qbQ","enoughi17064028",0,86,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604501933252608,"tightass",-1,"2021-04-15 07:59:35","None",209,"Fri Apr 18 22:55:04 +0000 2014","None",2493288227,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","tightassG",0,14,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604418764443650,"Brianchesky airbnb ceo stole my 90£",-1,"2021-04-15 07:59:15","None",313,"Fri Dec 23 14:30:10 +0000 2011","India/Holland/UK/UAE/UK/??",444681284,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","mahavenk",0,137,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604390520004608,"stormy mcgregor",-1,"2021-04-15 07:59:08","None",168,"Wed Jan 04 15:16:13 +0000 2017","None",816664539144011776,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","11dogstar11",0,25,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604139289534466,"Bishop",1264922120,"2021-04-15 07:58:09","None",37,"Tue Feb 23 09:57:46 +0000 2021","United Kingdom",1364152419643449346,"None","@KarenH777 @Tedestrela I’ve even tweeted to Boris Johnson &amp; Matt Hancock to aware them how much damage vaccine done to me. Of course I expected they’ll ignore me totally. When I see Dr (awaiting patiently) I am sure will say that this is very rare &amp; unusual, vaccine safe!","Nb0816Bishop",0,50,1382601587932213253,0,"None","None","JS Listener","None","KarenH777","vaccine ",-1
1382604127595859968,"Madi",-1,"2021-04-15 07:58:06","None",816,"Sun May 17 09:49:04 +0000 2020","None",1261956746597277699,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","CleggMadi",0,332,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604127595859968,"Madi",-1,"2021-04-15 07:58:06","None",816,"Sun May 17 09:49:04 +0000 2020","None",1261956746597277699,"None","RT @DailyExposeNews: CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/MhTELElZKJ","CleggMadi",0,332,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382604091914924037,"Chaman Varshney",959347911812239360,"2021-04-15 07:57:57","None",1262,"Thu Jul 02 16:08:00 +0000 2009","India",53104607,"None","@OfficeofSSC you have lupin in pitampur force them to make this vaccine @ChouhanShivraj","ChamanVarshney1",0,1860,1382600071812767745,0,"None","None","JS Listener","None","OfficeofSSC","vaccine ",-1
1382602103168901120,"Jane",-1,"2021-04-15 07:50:03","None",568,"Sun Nov 28 16:40:24 +0000 2010","One world.",220714674,"None","RT @RxISK: Surest way to damage vaccination efforts?  Withhold this info from the public $q$for our own good$q$ (and suppress further research)…","Doughzie",0,177,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382602095115739136,"Eyewitness News Bahamas",-1,"2021-04-15 07:50:01","None",94,"Tue Jan 16 21:53:07 +0000 2018","Nassau, Bahamas",953384644090695681,"None","VACCINATION BY FORCE: Labour director warns businesses against mandatory vaccination policies https://t.co/2xImm7qPi2","ewnewsbahamas",0,4810,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382602069417324549,"Dibbs ⚒️ 🍻🙏🇮🇲",-1,"2021-04-15 07:49:55","None",332,"Mon May 27 13:06:07 +0000 2013","Douglas, Isle of Man",1462045302,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Manxspirit66",0,287,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382602048869388290,"Davebb_Say No to gene therapy passport apartheid⭐",-1,"2021-04-15 07:49:50","None",165,"Sun Jul 10 16:11:22 +0000 2011","None",332887873,"None","Speak out! Doctors can no longer stay silent on vaccine peril  https://t.co/ta85bX2ZwB https://t.co/mtznVwmZdB","Davecbb",0,912,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382602040019419140,"SimonBannister",-1,"2021-04-15 07:49:48","None",74,"Fri Dec 10 08:33:06 +0000 2010","UK",224953830,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","Hanky_bannister",0,85,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382602026815606788,"A Birb, doing the three-finger salute",53672826,"2021-04-15 07:49:45","None",502,"Sat Jul 04 13:51:42 +0000 2009","None",53672826,"None","*VITT = vaccine-induced thrombotic thrombocytopaenia = ภาวะลิ่มเลือดอุดตันหลังฉีดวัคซีน ชื่อนี้เพิ่งบัญญัติเมื่อไม่กี่วันที่ผ่านมา เพื่อแยกจาก autoimmune heparin-induced thrombocytopaenia","exfictz",0,3987,1382601981374603269,0,"None","None","JS Listener","None","exfictz","vaccine ",-1
1382602024114528260,"🕊",3932768472,"2021-04-15 07:49:44","None",114,"Fri Sep 04 15:27:31 +0000 2020","None",1301904675105579008,"None","@EmeraldRobinson Less than 1% of all vaccine adverse events are reported to VAERS. 🚨Add two more 0s to that #  source: https://t.co/VSGFX7VzV9","Ollliiiveee",0,8,1382283392197201920,0,"None","None","JS Listener","None","EmeraldRobinson","vaccine ",-1
1382602001830219777,"lulubird",-1,"2021-04-15 07:49:39","None",2717,"Sun Feb 17 16:17:49 +0000 2019","None",1097168249546956800,"None","78% of vaccine delivered has been injected.  37% of U.S. pop$q$n is partially vaccinated, while 23% are fully inoculated.  Despite J&amp;J, the 7-day average was still 3.33M doses of vaccine injected daily.  Pfizer-BioNTech is most used at &gt;100M doses. https://t.co/evRhSX60xa","lulubir67298641",0,1269,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601983635423237,"Podgy 🥛",-1,"2021-04-15 07:49:35","None",664,"Sat Mar 16 07:53:36 +0000 2019","Back of Beyond, Northants, UK",1106825831039553536,"None","RT @emarob_2pointOh: Two year old baby died in vaccine trials. https://t.co/UUawjU4qbQ","MrsPodgy",0,515,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601987531943938,"Tanya",-1,"2021-04-15 07:49:35","None",26,"Fri Dec 11 11:01:22 +0000 2020","None",1337351706120744960,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Tanya87532442",0,3,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601974646984706,"Lee",-1,"2021-04-15 07:49:32","None",2158,"Sat Oct 03 19:44:10 +0000 2020","None",1312478479821221894,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Lee47822912",0,791,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601937519009794,"Sophie 🌸",-1,"2021-04-15 07:49:24","None",438,"Wed Mar 03 21:16:35 +0000 2021","England, United Kingdom",1367222201959776263,"None","RT @Sophiecbrr: If you accept vaccine passports it means the government, not you, decides what needs injecting into YOUR body at regular in…","Sophiecbrr",0,1372,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601928023142402,"GrumpyScot",-1,"2021-04-15 07:49:21","None",670,"Fri Jul 03 12:35:48 +0000 2020","Scotland, United Kingdom",1279031038476537857,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Grumpy_Scot8",0,505,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601910558003200,"Arnold 💉",2827270098,"2021-04-15 07:49:17","None",74,"Tue Oct 25 14:08:39 +0000 2016","SE Cornwall",790917996524998656,"None","@SocioAnalytic @peter2pt0 @redouad $q$always$q$ So, give an example of a vaccine that has driven an evolutionary change and caused more dangerous variants. https://t.co/AmVGDRGwI6","TheySuitHimFine",0,15,1382430903687860227,0,"None","None","JS Listener","None","SocioAnalytic","vaccine ",-1
1382601898432344066,"24bitmap",-1,"2021-04-15 07:49:14","None",622,"Mon Jan 28 11:27:17 +0000 2019","Ireland",1089847376079138817,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","24bitmap",0,433,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601893931855878,"The Daily Expose",-1,"2021-04-15 07:49:13","None",584,"Fri Apr 02 09:52:16 +0000 2021","Great Britain",1377921740718944262,"None","RT @DailyExposeNews: BREAKING News - CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/vhXWfjOn7M","DailyExposeNews",0,6181,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601893931855878,"The Daily Expose",-1,"2021-04-15 07:49:13","None",584,"Fri Apr 02 09:52:16 +0000 2021","Great Britain",1377921740718944262,"None","RT @DailyExposeNews: BREAKING News - CNN Legal Analyst Who Celebrated Vaccines Dies After Receiving Pfizer Jab https://t.co/vhXWfjOn7M","DailyExposeNews",0,6181,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601894300897281,"Billy Craig",747662287,"2021-04-15 07:49:13","None",661,"Wed Feb 04 21:06:28 +0000 2009","Derby UK",20093555,"None","@joby_bean It’ll be higher. I’m curious as to whether deaths caused by vaccination are classified as covid related.","billycraig",0,1375,1382599880149962754,0,"None","None","JS Listener","None","joby_bean","vaccine ",-1
1382601886839279616,"ShowMe Helderberg",-1,"2021-04-15 07:49:11","None",1675,"Mon Jul 30 18:32:23 +0000 2012","Helderberg",726597164,"None","There are rumours going around that the Johnson &amp; Johnson$q$s #vaccine isn$q$t very safe to use, so the rollout of this #vaccine has been suspended... Could this be true? Read more: https://t.co/V3eBd01xQi  #vaccine #rollout #suspended #johnsons https://t.co/phaDWvX9FM","ShowMeHBerg",0,2189,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601874365419523,"NoVaccinePassportsAnywhere",-1,"2021-04-15 07:49:09","None",42,"Fri Mar 29 13:26:22 +0000 2019","England, United Kingdom",1111620617571352576,"None","Repeat after me ! Vaccinations are not the way out . The vaccine passports are! https://t.co/5NKTnMHoGT","rainpinkcat",0,9,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601877049774082,"Marcy🌸",-1,"2021-04-15 07:49:09","None",338,"Fri Sep 11 14:31:19 +0000 2020","None",1304427225555632128,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Marciahatheral1",0,158,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601827389108229,"Lefty, the Pro-Love Guy",-1,"2021-04-15 07:48:57","None",1408,"Thu Sep 24 12:19:16 +0000 2020","San Francisco, California",1309104713942683650,"None","RT @lindyli: Vaccine passports are a “breach of privacy” but forcing us to have a baby against our will is not?!  GQP, make that make sense.","TheProLoveGuy",0,1406,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601805864001536,"cheryllaird",-1,"2021-04-15 07:48:52","None",1762,"Wed Mar 25 05:35:48 +0000 2009","None",26439527,"None","7 Key Reasons Why Vaccine Passports Are A Dangerous Idea https://t.co/U2xBzNI6QZ","fl85",0,1829,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601784938655744,"paul",-1,"2021-04-15 07:48:47","None",315,"Sun Oct 23 15:23:58 +0000 2011","West midlands",396638823,"None","So Boris admits vaccines don$q$t work but lockdows do but wants vaccine passports.  🤔🤔 Now it seems other countries are down playing vaccination aswell .  Strange","paulleczx10",0,84,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601779637018627,"Vin©️ent Harris 🌸",-1,"2021-04-15 07:48:46","None",938,"Thu Oct 10 09:00:42 +0000 2013","None",707537199,"None","RT @MichaelPSenger: On April 10, China began downplaying their own vaccine. This is EXTRAORDINARY as the CCP never admits fault for anythin…","Vhtempopro",0,491,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
1382601755016445953,"Freta172711Eri",-1,"2021-04-15 07:48:40","None",590,"Sat Feb 20 09:45:05 +0000 2021","United Kingdom",1363062009831514112,"None","RT @ukcolumn: The vaccine adverse effects that Boris and his rotten advisers know about but bury under MHRA yellow card stats. Article here…","Fre4glsTsegay",0,233,-1,0,"None","None","JS Listener","None","None","vaccine ",-1
