"tweetid","name","inreplyuserid","createdat","timezone","friendscount","accountcreated","location","userid","xcoordinate","message","screenname","favoritecount","followerscount","inreplytweetid","retweetcount","utcoffset","ycoordinate","dataagent","place","inreplyscreenname","category","annotation"
1383347076663152640,"Ashish",70121276,"2021-04-17 09:10:19","None",244,"Sat May 10 09:06:17 +0000 2014","None",2487353270,"None","@SidShirole @mohol_murlidhar  We are a CHS of about 1500 apartments,  and nearly 6000 residents.We are at Vadgaonsheri. We want to organise a covid vaccination camp in our society.   We are ready to pay and get this done.   What needs to be done?","logicallyours",0,84,-1,0,"None","None","JS Listener","None","SidShirole","vaccine ",1
1383347077430669314,"Jackie Oversby",-1,"2021-04-17 09:10:19","None",144,"Sat Mar 10 15:43:45 +0000 2012","Reading UK",520500604,"None","RT @ReicherStephen: This 👇 is quite outrageous! But let$q$s not get mad, let$q$s get Equality. Support the @GlobalJusticeUK campaign for a peop…","JackieOversby",0,92,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347077430669314,"Jackie Oversby",-1,"2021-04-17 09:10:19","None",144,"Sat Mar 10 15:43:45 +0000 2012","Reading UK",520500604,"None","RT @ReicherStephen: This 👇 is quite outrageous! But let$q$s not get mad, let$q$s get Equality. Support the @GlobalJusticeUK campaign for a peop…","JackieOversby",0,92,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347072875732993,"Ajjay Dixitt 🇮🇳🇮🇳🚩🚩",-1,"2021-04-17 09:10:18","None",1191,"Sun Jul 17 16:57:02 +0000 2011","Mumbai, ",337207101,"None","RT @MeghUpdates: No Haj without Two #COVID19Vaccine doses : Haj Committee of India  PS : Adhar/Document Must for Vaccination","dixitajay87",0,90,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347073265790979,"maldivesboatclub",-1,"2021-04-17 09:10:18","None",527,"Mon Dec 16 07:45:17 +0000 2019","Maldives",1206480326395981824,"None","Just in: The Maldives Boat Club Employees had their 2nd dose of covid-19 vaccine. We want to ensure your safety while you experience the best scuba diving experience! Dive with us and book your #scubatravel now and send us a message thru whatsapp: +9607554811 or email us at … https://t.co/mQoSaCAIwl","MVboatclub",0,237,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347068891131907,"Sonia Elijah",-1,"2021-04-17 09:10:17","None",417,"Sun Jan 24 09:35:53 +0000 2021","None",1353275163798872064,"None","RT @pcrclaims: Dear citizens amazing we have a vaccine ready. However it won’t finish its trials for another 2 years so we’ve given it an e…","sonia_elijah",0,1375,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347069511880706,"Darryl Hill",-1,"2021-04-17 09:10:17","None",887,"Fri Sep 16 07:42:33 +0000 2011","None",374397850,"None","RT @pcrclaims: Dear citizens amazing we have a vaccine ready. However it won’t finish its trials for another 2 years so we’ve given it an e…","dazhillbilly",0,265,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347070048690183,"Tech Viral",-1,"2021-04-17 09:10:17","None",1636,"Sat Dec 22 17:02:58 +0000 2012","New York, USA",1028889325,"None","Google Maps &amp; Search Now Shows Covid-19 Vaccination Locations https://t.co/U3P9tFTOAF #COVID-19 #Covid-19Vaccine #Google #GoogleMaps","TheTechViral",0,2649,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347071885844481,"Okugbeni Uyi-Osa Emmanuel™️",-1,"2021-04-17 09:10:17","None",4976,"Sun Feb 19 16:12:07 +0000 2012","Edo state",497086428,"None","RT @DrEricDing: 📍Huge—Latin America’s main Sinovac (CoronaVac) vaccine is 67% effective in preventing #COVID19 infection, says 10.5 million…","OkugbeniE",0,2340,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347064369606663,"lll 𝗔𝗠𝗜 ᴀʙʟᴇ= ♡.",-1,"2021-04-17 09:10:16","None",570,"Sun Oct 22 17:28:45 +0000 2017","None",922152761436676096,"None","RT @bongtao: ไอเดียเรื่อง vaccine tourism คือไปเที่ยวต่างประเทศแล้วได้ฉีดวัคซีนไปด้วยในตัวนี่ไม่ใช่เรื่องตลกขำๆแล้วนะ มัลดีฟส์จะเอาจริงแล้ว…","llpinkinkll",0,46,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347059781029893,"Memejeevi",-1,"2021-04-17 09:10:15","None",405,"Sat Apr 18 17:31:17 +0000 2020","None",1251563837762887681,"None","RT @MeghUpdates: No Haj without Two #COVID19Vaccine doses : Haj Committee of India  PS : Adhar/Document Must for Vaccination","Shubham04103976",0,46,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347061123207179,"Juanita McDonnell",-1,"2021-04-17 09:10:15","None",252,"Thu Jan 19 09:17:33 +0000 2012","Melbourne, Australia",468218407,"None","RT @Poupon123: @ElaineM11584892 I think we have every right to demand a safer vaccine.  A 48 year women in my regional city died.  So sad f…","slobodniuk",0,230,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347062838759435,"The Daily Expose",-1,"2021-04-17 09:10:15","None",598,"Fri Apr 02 09:52:16 +0000 2021","Great Britain",1377921740718944262,"None","RT @DailyExposeNews: $q$The Joint Committee on Vaccination and Immunisation JCVI advises that it’s preferable for pregnant women in the UK to…","DailyExposeNews",0,6543,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347047307173889,"RubyBeluga 🐋",-1,"2021-04-17 09:10:12","None",191,"Mon Apr 09 07:01:15 +0000 2018","jenchulichaeng♡",983238393357205509,"None","RT @benwonx: รมว.ท่องเที่ยวมัลดีฟส์ประกาศเตรียมฉีดวัคซีนให้นักท่องเที่ยวต่างชาติที่เดินทางเช้าประเทศ ผ่านโครงการ 3V คือ Visit, Vaccinate แล…","beluga_bb",0,17,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347048213205003,"@🏠😷 President Biden #BlackLivesMatter 🌊",-1,"2021-04-17 09:10:12","None",5000,"Wed Mar 11 23:36:38 +0000 2009","3rd planet in minor solar sys",23853647,"None","RT @kron4news: $q$YOU JUST SHOW UP AND GET A VACCINE$q$: Hundreds of COVID-19 vaccines have already been administered at two pop-up clinics in…","paxxman",0,2648,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347044723527680,"Boogeyman",-1,"2021-04-17 09:10:11","None",163,"Thu Jun 25 19:23:27 +0000 2020","None",1276234537559678976,"None","RT @dravirmani: Without understanding science of Covid contagion, panic &amp; random slns won$q$t get us anywhere. Quick vaccination is a no brai…","Boogeyman009",0,53,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347042269818885,"Christopher Murphy",255147207,"2021-04-17 09:10:10","None",75,"Mon Jan 18 08:40:15 +0000 2021","None",1351086846026117120,"None","@paulreiddublin @HSELive Allowing for vaccine supply ,&amp; EMA restrictions we are now gathering real momentum    Great to have zero cases in nursing homes &amp; great reductions in the vulnerable","Christo09787688",0,8,1383323639852855303,0,"None","None","JS Listener","None","paulreiddublin","vaccine ",1
1383347035038879744,"𝘤𝘬𝘤𝘵.",-1,"2021-04-17 09:10:09","None",260,"Mon Sep 12 03:51:14 +0000 2016"," ɔʎɾ̣ı̣ɾ̣ɥɾ̣ɯʎpuqɐsɹı̣ʎɔ",775179939221938177,"None","RT @bongtao: ไอเดียเรื่อง vaccine tourism คือไปเที่ยวต่างประเทศแล้วได้ฉีดวัคซีนไปด้วยในตัวนี่ไม่ใช่เรื่องตลกขำๆแล้วนะ มัลดีฟส์จะเอาจริงแล้ว…","sthxserend",0,35,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347035420594184,"Shraddha Singh",-1,"2021-04-17 09:10:09","None",2519,"Thu Feb 01 08:16:55 +0000 2018","India",958977449467006976,"None","RT @KreatelyMedia: India’s Cumulative #vaccination Coverage nears 12 Crores with over 30 Lakh doses given in the last 24 hours  79% of New…","Shraddhayoga14",0,2457,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347036297203721,"Petek782 🇫🇷 + 🇬🇧 love 🇪🇺 🐝",51854911,"2021-04-17 09:10:09","None",2758,"Mon Jun 18 09:54:02 +0000 2012","Greater Manchester, England",611635617,"None","@POCX100 @JulesBumpkin Covid is like seasonal flu, it mutates although I believe more slowly. The current Covid jab will only vaccinate you against the common strain meaning you$q$ll have to a jab every year hopefully to protect you against anticipated new variants but it$q$s a bit of a lottery.","petek_78",0,971,1383174969656537102,0,"None","None","JS Listener","None","POCX100","vaccine ",1
1383347036297203721,"Petek782 🇫🇷 + 🇬🇧 love 🇪🇺 🐝",51854911,"2021-04-17 09:10:09","None",2758,"Mon Jun 18 09:54:02 +0000 2012","Greater Manchester, England",611635617,"None","@POCX100 @JulesBumpkin Covid is like seasonal flu, it mutates although I believe more slowly. The current Covid jab will only vaccinate you against the common strain meaning you$q$ll have to a jab every year hopefully to protect you against anticipated new variants but it$q$s a bit of a lottery.","petek_78",0,971,1383174969656537102,0,"None","None","JS Listener","None","POCX100","vaccine ",1
1383347037698023431,"The UP Khabar",-1,"2021-04-17 09:10:09","None",8,"Sun Feb 02 10:15:26 +0000 2020","Lucknow",1223912704009572352,"None","केंद्रीय स्वास्थ्य और परिवार कल्याण मंत्रालय की रिपोर्ट्स के अनुसार, भारत में पिछले 24 घंटे में कोरोना वायरस वैक्सीन की 30 लाख से ज़्यादा डोज़ लगाई गईं। देश में अब वैक्सीनेशन का कुल आंकड़ा 12 करोड़ के क़रीब(11,99,37,641) पहुंच गया है।  #vaccinated #vaccination #coronavirus https://t.co/RQuX3gllzB","theupkhabar",0,1462,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347038377549835,"Usman Liaquat",-1,"2021-04-17 09:10:09","None",685,"Sat Jul 06 18:17:24 +0000 2019","Islamabad, Pakistan",1147570255205720066,"None","RT @AP: The milestone comes amid repeated setbacks in the worldwide vaccination campaign and a deepening crisis in places such as Brazil, I…","UsmanLiaquat9",0,575,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347028692926464,"CoCanna Oil",-1,"2021-04-17 09:10:07","None",613,"Wed Sep 27 16:37:14 +0000 2017","None",913080097497927680,"None","And there we have it, the oxymoron of all oxymorons! $q$Covid surge$q$ and $q$vaccination success$q$. How$q$s that a success then? https://t.co/gcC57HzrSs","CoCannaOil",0,709,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347028931973120,"Christine Hudson",219275799,"2021-04-17 09:10:07","None",77,"Fri Feb 27 17:25:45 +0000 2015","None",3047163018,"None","@ONS Give the care homes another booster vaccine!! help them on your way that seems to be your plan 🤮","yodachel1959",0,31,1383012763056869376,0,"None","None","JS Listener","None","ONS","vaccine ",1
1383347024095895557,"Afro-Nola / Afronola",-1,"2021-04-17 09:10:06","None",2712,"Tue Sep 07 14:54:37 +0000 2010","NOLA",187940550,"None","RT @DrEricDing: 📍Huge—Latin America’s main Sinovac (CoronaVac) vaccine is 67% effective in preventing #COVID19 infection, says 10.5 million…","afronola",0,1857,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347018915930118,"♡ ᴄʜᴀᴇ",-1,"2021-04-17 09:10:05","None",394,"Tue Jan 03 16:44:10 +0000 2017","None",816324281571213312,"None","RT @bongtao: ไอเดียเรื่อง vaccine tourism คือไปเที่ยวต่างประเทศแล้วได้ฉีดวัคซีนไปด้วยในตัวนี่ไม่ใช่เรื่องตลกขำๆแล้วนะ มัลดีฟส์จะเอาจริงแล้ว…","tinkkerK",0,70,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347016047026184,"Andre Beltempo",-1,"2021-04-17 09:10:04","None",353,"Sat Aug 23 14:19:34 +0000 2014","None",2750467438,"None","RT @hildabast: Early results of a study of BNT-Pfizer Covid vaccine in older people with multiple myeloma found reduced antibody response a…","AndreBeltempo",0,220,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347016021905417,"เทอว่า",-1,"2021-04-17 09:10:04","None",788,"Sat Jul 11 18:21:35 +0000 2015","None",3276439880,"None","RT @bongtao: ไอเดียเรื่อง vaccine tourism คือไปเที่ยวต่างประเทศแล้วได้ฉีดวัคซีนไปด้วยในตัวนี่ไม่ใช่เรื่องตลกขำๆแล้วนะ มัลดีฟส์จะเอาจริงแล้ว…","truthxcbd",0,19,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347015333994507,"Sreenivasulu Upputuru",-1,"2021-04-17 09:10:04","None",317,"Tue Apr 26 14:59:40 +0000 2016","Hyderabad, India",724976240822616064,"None","First dose of vaccination done! Many thanks to HW Mayor  @GadwalvijayaTRS for arranging a special vaccination drive for journalists and recognising their relentless reporting during the #COVID19India pandemic! It was #Covaxin!! #coronavirus @KTRTRS @TelanganaCMO @Eatala_Rajender https://t.co/f08DdFHbGC","Sreenivasulu100",0,144,-1,0,"None","None","JS Listener","None","None","vaccine ",1
1383347017464778754,"εїз",-1,"2021-04-17 09:10:04","None",283,"Sun May 15 07:58:41 +0000 2016","None",731755667682254848,"None","RT @bongtao: ไอเดียเรื่อง vaccine tourism คือไปเที่ยวต่างประเทศแล้วได้ฉีดวัคซีนไปด้วยในตัวนี่ไม่ใช่เรื่องตลกขำๆแล้วนะ มัลดีฟส์จะเอาจริงแล้ว…","phatchayapxrn",0,8,-1,0,"None","None","JS Listener","None","None","vaccine ",1
